FID,FID_BCHFWe,Well_ID,LATITUDE,LONGITUDE,FID_Unconv,NAME,SHAPEAREA,OBJECTID,RASTERVALU
816,3066,3067.000000000000000,55.589911000000001,-120.062297999999998,0,Montney Basin,26607264166.200000762939453,4,2674.4099121
817,3081,3082.000000000000000,55.590248000000003,-120.112733000000006,0,Montney Basin,26607264166.200000762939453,4,2712.3601074
818,5520,5521.000000000000000,55.590297000000000,-120.005796000000004,0,Montney Basin,26607264166.200000762939453,4,2635.6000977
819,5535,5536.000000000000000,55.590536999999998,-120.053399999999996,0,Montney Basin,26607264166.200000762939453,4,2674.4099121
820,3688,3689.000000000000000,55.590620000000001,-120.005584999999996,0,Montney Basin,26607264166.200000762939453,4,2635.6000977
821,5099,5100.000000000000000,55.591684999999998,-120.205528999999999,0,Montney Basin,26607264166.200000762939453,4,2769.4199219
822,2478,2479.000000000000000,55.592108000000003,-120.099812999999997,0,Montney Basin,26607264166.200000762939453,4,2712.3601074
823,5237,5238.000000000000000,55.592528000000001,-120.174988999999997,0,Montney Basin,26607264166.200000762939453,4,2750.5500488
824,1859,1860.000000000000000,55.592540999999997,-120.176593999999994,0,Montney Basin,26607264166.200000762939453,4,2750.5500488
825,2466,2467.000000000000000,55.592897000000001,-120.199437000000003,0,Montney Basin,26607264166.200000762939453,4,2759.0900879
826,1825,1826.000000000000000,55.593924999999999,-120.005415999999997,0,Montney Basin,26607264166.200000762939453,4,2590.3200684
827,2443,2444.000000000000000,55.593963000000002,-120.032297999999997,0,Montney Basin,26607264166.200000762939453,4,2612.1000977
828,1848,1849.000000000000000,55.594039000000002,-120.041686999999996,0,Montney Basin,26607264166.200000762939453,4,2612.1000977
829,2488,2489.000000000000000,55.594140000000003,-120.127229000000000,0,Montney Basin,26607264166.200000762939453,4,2721.9199219
830,2431,2432.000000000000000,55.594192000000000,-120.133308000000000,0,Montney Basin,26607264166.200000762939453,4,2721.9199219
831,2451,2452.000000000000000,55.595038000000002,-120.173810000000003,0,Montney Basin,26607264166.200000762939453,4,2750.5500488
832,2435,2436.000000000000000,55.595280000000002,-120.149766000000000,0,Montney Basin,26607264166.200000762939453,4,2734.0100098
833,2441,2442.000000000000000,55.595554000000000,-120.158400000000000,0,Montney Basin,26607264166.200000762939453,4,2734.0100098
834,2477,2478.000000000000000,55.595559999999999,-120.224744000000001,0,Montney Basin,26607264166.200000762939453,4,2792.7199707
835,3096,3097.000000000000000,55.596049000000001,-121.013233999999997,0,Montney Basin,26607264166.200000762939453,4,2781.4399414
836,3805,3806.000000000000000,55.596485999999999,-120.091994000000000,0,Montney Basin,26607264166.200000762939453,4,2689.2399902
837,3781,3782.000000000000000,55.597099000000000,-120.293616000000000,0,Montney Basin,26607264166.200000762939453,4,2880.5600586
838,3789,3790.000000000000000,55.597307000000001,-120.176642999999999,0,Montney Basin,26607264166.200000762939453,4,2750.5500488
839,3776,3777.000000000000000,55.597470000000001,-120.281700000000001,0,Montney Basin,26607264166.200000762939453,4,2880.5600586
840,3106,3107.000000000000000,55.597557000000002,-120.034103000000002,0,Montney Basin,26607264166.200000762939453,4,2612.1000977
841,5382,5383.000000000000000,55.597906000000002,-120.147760000000005,0,Montney Basin,26607264166.200000762939453,4,2734.0100098
842,3113,3114.000000000000000,55.597911000000003,-120.174015999999995,0,Montney Basin,26607264166.200000762939453,4,2750.5500488
843,6106,6107.000000000000000,55.598332999999997,-120.149310999999997,0,Montney Basin,26607264166.200000762939453,4,2734.0100098
844,5554,5555.000000000000000,55.598866000000001,-120.091566000000000,0,Montney Basin,26607264166.200000762939453,4,2689.2399902
845,3138,3139.000000000000000,55.598945999999998,-120.224270000000004,0,Montney Basin,26607264166.200000762939453,4,2792.7199707
846,2498,2499.000000000000000,55.599367999999998,-120.141819999999996,0,Montney Basin,26607264166.200000762939453,4,2734.0100098
847,3105,3106.000000000000000,55.599423000000002,-120.161174000000003,0,Montney Basin,26607264166.200000762939453,4,2734.0100098
848,3766,3767.000000000000000,55.599758999999999,-120.005443000000000,0,Montney Basin,26607264166.200000762939453,4,2590.3200684
849,3148,3149.000000000000000,55.599941000000001,-120.121232000000006,0,Montney Basin,26607264166.200000762939453,4,2721.9199219
850,5247,5248.000000000000000,55.600037000000000,-120.262653999999998,0,Montney Basin,26607264166.200000762939453,4,2844.3500977
851,2513,2514.000000000000000,55.600239000000002,-120.033832000000004,0,Montney Basin,26607264166.200000762939453,4,2612.1000977
852,1912,1913.000000000000000,55.600552999999998,-121.292803000000006,0,Montney Basin,26607264166.200000762939453,4,2743.5800781
853,1897,1898.000000000000000,55.600613000000003,-120.129452000000001,0,Montney Basin,26607264166.200000762939453,4,2721.9199219
854,2548,2549.000000000000000,55.601689999999998,-120.223974999999996,0,Montney Basin,26607264166.200000762939453,4,2792.7199707
855,5251,5252.000000000000000,55.601751999999998,-120.032711000000006,0,Montney Basin,26607264166.200000762939453,4,2612.1000977
856,5105,5106.000000000000000,55.602010000000000,-120.082334000000003,0,Montney Basin,26607264166.200000762939453,4,2689.2399902
857,2533,2534.000000000000000,55.602122999999999,-120.073037999999997,0,Montney Basin,26607264166.200000762939453,4,2648.4899902
858,2497,2498.000000000000000,55.602547999999999,-120.260780999999994,0,Montney Basin,26607264166.200000762939453,4,2844.3500977
859,5255,5256.000000000000000,55.603144999999998,-120.073696999999996,0,Montney Basin,26607264166.200000762939453,4,2689.2399902
860,1903,1904.000000000000000,55.603369000000001,-120.153696999999994,0,Montney Basin,26607264166.200000762939453,4,2734.0100098
861,2528,2529.000000000000000,55.603423999999997,-120.062613999999996,0,Montney Basin,26607264166.200000762939453,4,2648.4899902
862,3181,3182.000000000000000,55.604450000000000,-120.187357000000006,0,Montney Basin,26607264166.200000762939453,4,2759.0900879
863,3197,3198.000000000000000,55.604503000000001,-120.224230000000006,0,Montney Basin,26607264166.200000762939453,4,2792.7199707
864,5558,5559.000000000000000,55.604954999999997,-120.129463000000001,0,Montney Basin,26607264166.200000762939453,4,2721.9199219
865,3861,3862.000000000000000,55.605189000000003,-121.306759999999997,0,Montney Basin,26607264166.200000762939453,4,2696.5900879
866,3158,3159.000000000000000,55.605587999999997,-120.150571999999997,0,Montney Basin,26607264166.200000762939453,4,2734.0100098
867,3162,3163.000000000000000,55.605668000000001,-120.285757000000004,0,Montney Basin,26607264166.200000762939453,4,2880.5600586
868,3897,3898.000000000000000,55.605868000000001,-120.117801000000000,0,Montney Basin,26607264166.200000762939453,4,2703.6999512
869,3851,3852.000000000000000,55.606143000000003,-120.294521000000003,0,Montney Basin,26607264166.200000762939453,4,2880.5600586
870,3182,3183.000000000000000,55.606774999999999,-120.061514000000003,0,Montney Basin,26607264166.200000762939453,4,2648.4899902
871,5576,5577.000000000000000,55.607335999999997,-120.118655000000004,0,Montney Basin,26607264166.200000762939453,4,2703.6999512
872,5565,5566.000000000000000,55.607480000000002,-120.069201000000007,0,Montney Basin,26607264166.200000762939453,4,2648.4899902
873,3207,3208.000000000000000,55.607748999999998,-120.112418000000005,0,Montney Basin,26607264166.200000762939453,4,2703.6999512
874,5562,5563.000000000000000,55.608103999999997,-120.052689999999998,0,Montney Basin,26607264166.200000762939453,4,2648.4899902
875,2603,2604.000000000000000,55.608322999999999,-120.109978999999996,0,Montney Basin,26607264166.200000762939453,4,2703.6999512
876,2573,2574.000000000000000,55.608465000000002,-120.046544999999995,0,Montney Basin,26607264166.200000762939453,4,2612.1000977
877,2000,2001.000000000000000,55.608831000000002,-120.491506999999999,0,Montney Basin,26607264166.200000762939453,4,2929.9099121
878,2598,2599.000000000000000,55.609406000000000,-120.100131000000005,0,Montney Basin,26607264166.200000762939453,4,2703.6999512
879,1970,1971.000000000000000,55.609547999999997,-120.055727000000005,0,Montney Basin,26607264166.200000762939453,4,2648.4899902
880,2599,2600.000000000000000,55.609552000000001,-120.598073999999997,0,Montney Basin,26607264166.200000762939453,4,2753.9399414
881,2570,2571.000000000000000,55.610484999999997,-120.038708000000000,0,Montney Basin,26607264166.200000762939453,4,2612.1000977
882,1993,1994.000000000000000,55.610675999999998,-120.223944000000003,0,Montney Basin,26607264166.200000762939453,4,2792.7199707
883,2581,2582.000000000000000,55.611241999999997,-120.060364000000007,0,Montney Basin,26607264166.200000762939453,4,2648.4899902
884,1964,1965.000000000000000,55.612023999999998,-120.042997000000000,0,Montney Basin,26607264166.200000762939453,4,2612.1000977
885,3949,3950.000000000000000,55.613236999999998,-120.491389999999996,0,Montney Basin,26607264166.200000762939453,4,2929.9099121
886,3268,3269.000000000000000,55.614671000000001,-120.212155999999993,0,Montney Basin,26607264166.200000762939453,4,2792.7199707
887,3911,3912.000000000000000,55.615690999999998,-120.154338999999993,0,Montney Basin,26607264166.200000762939453,4,2745.3000488
888,3933,3934.000000000000000,55.615848000000000,-120.206373999999997,0,Montney Basin,26607264166.200000762939453,4,2761.9299316
889,3941,3942.000000000000000,55.615912000000002,-120.228829000000005,0,Montney Basin,26607264166.200000762939453,4,2769.7600098
890,3940,3941.000000000000000,55.616252000000003,-120.353328000000005,0,Montney Basin,26607264166.200000762939453,4,2927.0600586
891,2067,2068.000000000000000,55.616728000000002,-120.118719999999996,0,Montney Basin,26607264166.200000762939453,4,2705.3400879
892,2062,2063.000000000000000,55.616838999999999,-120.230911000000006,0,Montney Basin,26607264166.200000762939453,4,2769.7600098
893,2065,2066.000000000000000,55.617682000000002,-120.240789000000007,0,Montney Basin,26607264166.200000762939453,4,2799.1599121
894,2626,2627.000000000000000,55.618346000000003,-120.284334999999999,0,Montney Basin,26607264166.200000762939453,4,2825.9399414
895,2620,2621.000000000000000,55.618355999999999,-120.151298999999995,0,Montney Basin,26607264166.200000762939453,4,2745.3000488
896,5274,5275.000000000000000,55.618659999999998,-120.047424000000007,0,Montney Basin,26607264166.200000762939453,4,2589.5500488
897,5272,5273.000000000000000,55.619213000000002,-120.037666999999999,0,Montney Basin,26607264166.200000762939453,4,2589.5500488
898,2644,2645.000000000000000,55.619458000000002,-120.195255000000003,0,Montney Basin,26607264166.200000762939453,4,2761.9299316
899,2632,2633.000000000000000,55.620119000000003,-120.049193000000002,0,Montney Basin,26607264166.200000762939453,4,2589.5500488
900,2019,2020.000000000000000,55.620716000000002,-120.281570000000002,0,Montney Basin,26607264166.200000762939453,4,2825.9399414
901,3307,3308.000000000000000,55.620905000000000,-120.148625999999993,0,Montney Basin,26607264166.200000762939453,4,2745.3000488
902,3345,3346.000000000000000,55.621104000000003,-120.585223999999997,0,Montney Basin,26607264166.200000762939453,4,2754.3898926
903,3368,3369.000000000000000,55.621963999999998,-120.122146000000001,0,Montney Basin,26607264166.200000762939453,4,2722.2099609
904,3353,3354.000000000000000,55.622517000000002,-120.096483000000006,0,Montney Basin,26607264166.200000762939453,4,2705.3400879
905,5425,5426.000000000000000,55.622698999999997,-120.275655000000000,0,Montney Basin,26607264166.200000762939453,4,2810.1201172
906,3971,3972.000000000000000,55.622807000000002,-120.526612000000000,0,Montney Basin,26607264166.200000762939453,4,2867.8898926
907,5444,5445.000000000000000,55.623627999999997,-120.121001000000007,0,Montney Basin,26607264166.200000762939453,4,2722.2099609
908,6181,6182.000000000000000,55.623727000000002,-120.118182000000004,0,Montney Basin,26607264166.200000762939453,4,2705.3400879
909,5438,5439.000000000000000,55.623921000000003,-120.097645999999997,0,Montney Basin,26607264166.200000762939453,4,2705.3400879
910,4009,4010.000000000000000,55.624932000000001,-120.465366000000003,0,Montney Basin,26607264166.200000762939453,4,2903.0000000
911,2737,2738.000000000000000,55.625456000000000,-120.222493000000000,0,Montney Basin,26607264166.200000762939453,4,2769.7600098
912,5308,5309.000000000000000,55.626204000000001,-120.124619999999993,0,Montney Basin,26607264166.200000762939453,4,2722.2099609
913,5303,5304.000000000000000,55.627234000000001,-120.096636000000004,0,Montney Basin,26607264166.200000762939453,4,2705.3400879
914,2727,2728.000000000000000,55.627308999999997,-120.460269999999994,0,Montney Basin,26607264166.200000762939453,4,2903.0000000
915,2740,2741.000000000000000,55.627445000000002,-120.097481000000002,0,Montney Basin,26607264166.200000762939453,4,2705.3400879
916,2756,2757.000000000000000,55.628022999999999,-120.122197000000000,0,Montney Basin,26607264166.200000762939453,4,2722.2099609
917,2682,2683.000000000000000,55.628185000000002,-120.150514000000001,0,Montney Basin,26607264166.200000762939453,4,2745.3000488
918,3417,3418.000000000000000,55.631262999999997,-120.097060999999997,0,Montney Basin,26607264166.200000762939453,4,2705.3400879
919,5454,5455.000000000000000,55.631594999999997,-120.099524000000002,0,Montney Basin,26607264166.200000762939453,4,2705.3400879
920,3381,3382.000000000000000,55.633015999999998,-120.536261999999994,0,Montney Basin,26607264166.200000762939453,4,2824.7299805
921,5446,5447.000000000000000,55.633087000000003,-120.536422999999999,0,Montney Basin,26607264166.200000762939453,4,2824.7299805
922,5312,5313.000000000000000,55.634332999999998,-120.098512999999997,0,Montney Basin,26607264166.200000762939453,4,2705.3400879
923,2767,2768.000000000000000,55.634678000000001,-120.284430000000000,0,Montney Basin,26607264166.200000762939453,4,2825.9399414
924,4942,4943.000000000000000,55.635226000000003,-120.532324000000003,0,Montney Basin,26607264166.200000762939453,4,2824.7299805
925,1427,1428.000000000000000,55.635340999999997,-120.532331999999997,0,Montney Basin,26607264166.200000762939453,4,2824.7299805
926,2794,2795.000000000000000,55.635471000000003,-120.096207000000007,0,Montney Basin,26607264166.200000762939453,4,2705.3400879
927,248,249.000000000000000,55.637267999999999,-120.243109000000004,0,Montney Basin,26607264166.200000762939453,4,2799.1599121
928,329,330.000000000000000,55.637776000000002,-120.091735000000000,0,Montney Basin,26607264166.200000762939453,4,2657.8999023
929,1148,1149.000000000000000,55.638033000000000,-120.591601999999995,0,Montney Basin,26607264166.200000762939453,4,2731.4499512
930,12,13.000000000000000,55.638534999999997,-120.252444999999994,0,Montney Basin,26607264166.200000762939453,4,2739.1699219
